,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,4,20,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2020,N,Y,Y,2014,1,12
0,203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30T00:00:00,FC Barcelona,Czech Republic,FC Barcelona/Czech Republic,6-7,210,4,31,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,tomas_satoransky,2016,2020,N,Y,Y,2012,2,32
0,1629678,Admiral,Schofield,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241,1,1,Guard-Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,admiral_schofield,2019,2020,Y,Y,Y,2019,2,42
0,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,172,7,17,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,dennis_schroder,2013,2020,Y,Y,Y,2013,1,17
0,203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,mike-scott,1988-07-16T00:00:00,Virginia,USA,Virginia/USA,6-7,237,8,1,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,mike_scott,2012,2020,Y,Y,Y,2012,2,43
0,200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,thabo-sefolosha,1984-05-02T00:00:00,Angelico Biella,Switzerland,Angelico Biella/Switzerland,6-6,215,14,18,Forward-Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,thabo_sefolosha,2006,2020,N,Y,Y,2006,1,13
0,1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-1,190,2,2,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,collin_sexton,2018,2020,N,Y,Y,2018,1,8
0,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,2,20,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,landry_shamet,2018,2020,N,Y,Y,2018,1,26
0,1629621,Marial,Shayok,Marial Shayok,"Shayok, Marial",M. Shayok,marial-shayok,1995-07-26T00:00:00,Iowa State,Canada,Iowa State/Canada,6-5,198,1,35,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,marial_shayok,2019,2020,Y,Y,Y,2019,2,54
0,202697,Iman,Shumpert,Iman Shumpert,"Shumpert, Iman",I. Shumpert,iman-shumpert,1990-06-26T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,212,8,,Guard,Inactive,N,0,,,,,iman_shumpert,2011,2019,N,Y,Y,2011,1,17
0,1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-9,230,4,43,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2020,Y,Y,Y,2016,1,27
0,1629735,Chris,Silva,Chris Silva,"Silva, Chris",C. Silva,chris-silva,1996-09-19T00:00:00,South Carolina,Gabon,South Carolina/Gabon,6-8,234,1,30,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,chris_silva,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240,3,25,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,ben_simmons,2016,2020,N,Y,Y,2016,1,1
0,1628424,Kobi,Simmons,Kobi Simmons,"Simmons, Kobi",K. Simmons,kobi-simmons,1997-07-04T00:00:00,Arizona,USA,Arizona/USA,6-5,180,2,23,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,kobi_simmons,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181,2,1,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2020,Y,Y,Y,2018,1,24
0,1629346,Alen,Smailagic,Alen Smailagic,"Smailagic, Alen",A. Smailagic,alen-smailagic,2000-08-18T00:00:00,Beko,Serbia,Beko/Serbia,6-10,215,1,6,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,alen_smailagic,2019,2020,Y,Y,Y,2019,2,39
0,203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220,6,36,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014,2020,Y,Y,Y,2014,1,6
0,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,10,14,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,ish_smith,2010,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,zhaire-smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech/USA,6-3,205,2,5,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,zhaire_smith,2018,2020,Y,Y,Y,2018,1,16
0,1628372,Dennis,Smith Jr.,Dennis Smith Jr.,"Smith Jr., Dennis",D. Smith Jr.,dennis-smith-jr,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-2,205,3,5,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,dennis_smith jr.,2017,2020,N,Y,Y,2017,1,9
0,203503,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,tony-snell,1991-11-10T00:00:00,New Mexico,USA,New Mexico/USA,6-6,213,7,17,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,tony_snell,2013,2020,N,Y,Y,2013,1,20
0,1629034,Ray,Spalding,Ray Spalding,"Spalding, Ray",R. Spalding,ray-spalding,1997-03-11T00:00:00,Louisville,USA,Louisville/USA,6-9,225,1,26,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,ray_spalding,2018,2020,Y,Y,Y,2018,2,56
0,1629016,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,omari-spellman,1997-07-21T00:00:00,Villanova,USA,Villanova/USA,6-8,245,2,14,Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,omari_spellman,2018,2020,Y,Y,Y,2018,1,30
0,1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,1,28,Guard-Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,max_strus,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,edmond-sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-4,196,3,5,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2020,Y,Y,Y,2017,2,52
0,1628403,Caleb,Swanigan,Caleb Swanigan,"Swanigan, Caleb",C. Swanigan,caleb-swanigan,1997-04-18T00:00:00,Purdue,USA,Purdue/USA,6-9,260,3,50,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,caleb_swanigan,2017,2020,Y,Y,Y,2017,1,26
0,1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,3,0,Forward-Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2020,N,Y,Y,2017,1,3
0,201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,jeff-teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,6-3,195,11,00,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,jeff_teague,2009,2020,N,Y,Y,2009,1,19
0,202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,10,17,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,garrett_temple,2009,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245,3,27,Forward-Center,Active,N,1610612738,Celtics,BOS,celtics,Boston,daniel_theis,2017,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,8,4,Guard,Inactive,N,0,,,,,isaiah_thomas,2011,2019,N,Y,Y,2011,2,60
0,1629017,Khyri,Thomas,Khyri Thomas,"Thomas, Khyri",K. Thomas,khyri-thomas,1996-05-08T00:00:00,Creighton,USA,Creighton/USA,6-3,210,2,13,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,khyri_thomas,2018,2020,Y,Y,Y,2018,2,38
0,1629744,Matt,Thomas,Matt Thomas,"Thomas, Matt",M. Thomas,matt-thomas,1994-08-04T00:00:00,Iowa State,USA,Iowa State/USA,6-4,190,1,21,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,matt_thomas,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-6,215,8,11,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2020,N,Y,Y,2011,1,11
0,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas,Canada,Texas/Canada,6-9,254,9,13,Center-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2020,N,Y,Y,2011,1,4
0,1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,1,22,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,matisse_thybulle,2019,2020,N,Y,Y,2019,1,20
0,201229,Anthony,Tolliver,Anthony Tolliver,"Tolliver, Anthony",A. Tolliver,anthony-tolliver,1985-06-01T00:00:00,Creighton,USA,Creighton/USA,6-8,240,12,44,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,anthony_tolliver,2008,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-11,248,5,32,Center-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2020,N,Y,Y,2015,1,1
0,1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,209,2,2,Guard-Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,tmp_gary_trent,2018,2020,Y,Y,Y,2018,2,37
0,1629019,Allonzo,Trier,Allonzo Trier,"Trier, Allonzo",A. Trier,allonzo-trier,1996-01-17T00:00:00,Arizona,USA,Arizona/USA,6-4,200,1,,Guard,Inactive,N,0,,,,,allonzo_trier,2018,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
0,200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245,9,17,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,pj_tucker,2006,2020,Y,Y,Y,2006,2,35
0,1629730,Rayjon,Tucker,Rayjon Tucker,"Tucker, Rayjon",R. Tucker,rayjon-tucker,1997-09-24T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209,1,6,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,rayjon_tucker,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,evan-turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,10,1,Guard-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,evan_turner,2010,2020,N,Y,Y,2010,1,2
0,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250,5,33,Center-Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2020,N,Y,Y,2015,1,11
0,202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,jonas-valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,8,17,Center,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jonas_valanciunas,2012,2020,N,Y,Y,2011,1,5
0,1627756,Denzel,Valentine,Denzel Valentine,"Valentine, Denzel",D. Valentine,denzel-valentine,1993-11-16T00:00:00,Michigan State,USA,Michigan State/USA,6-4,220,3,45,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,denzel_valentine,2016,2020,Y,Y,Y,2016,1,14
0,1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-1,197,4,23,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,fred_vanvleet,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-9,214,2,3,Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jarred_vanderbilt,2018,2020,Y,Y,Y,2018,2,41
0,1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-3,200,1,2,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,gabe_vincent,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,noah-vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257,6,32,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,noah_vonleh,2014,2020,Y,Y,Y,2014,1,9
0,202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,nikola-vucevic,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-11,260,9,9,Center,Active,N,1610612753,Magic,ORL,magic,Orlando,nikola_vucevic,2011,2020,N,Y,Y,2011,1,16
0,1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,1,32,Forward-Center,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,2,21,Forward-Center,Active,N,1610612764,Wizards,WAS,wizards,Washington,moritz_wagner,2018,2020,Y,Y,Y,2018,1,25
0,203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,dion-waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,210,8,18,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,dion_waiters,2012,2020,N,Y,Y,2012,1,4
0,202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,9,8,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,kemba_walker,2011,2020,N,Y,Y,2011,1,9
0,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-5,204,2,1,Guard-Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,lonnie_walker,2018,2020,Y,Y,Y,2018,1,18
0,202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-4,210,9,2,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,john_wall,2010,2020,N,Y,Y,2010,1,1
0,1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,tyrone-wallace,1994-06-10T00:00:00,California,USA,California/USA,6-5,198,2,,Guard,Inactive,N,0,,,,,tyrone_wallace,2017,2019,Y,Y,Y,2016,2,60
0,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,"Walton Jr., Derrick",D. Walton Jr.,derrick-walton-jr,1995-04-03T00:00:00,Michigan,USA,Michigan/USA,6-0,185,1,,Guard,Inactive,N,0,,,,,derrick_walton jr.,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202954,Brad,Wanamaker,Brad Wanamaker,"Wanamaker, Brad",B. Wanamaker,brad-wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-3,210,2,9,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,brad_wanamaker,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,6,1,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014,2020,Y,Y,Y,2014,1,14
0,1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,1,25,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,pj_washington,2019,2020,N,Y,Y,2019,1,12
0,1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,yuta-watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-8,215,2,18,Guard-Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuta_watanabe,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629682,Tremont,Waters,Tremont Waters,"Waters, Tremont",T. Waters,tremont-waters,1998-01-10T00:00:00,Louisiana State,USA,Louisiana State/USA,5-10,175,1,51,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,tremont_waters,2019,2020,Y,Y,Y,2019,2,51
0,1628778,Paul,Watson,Paul Watson,"Watson, Paul",P. Watson,paul-watson,1994-12-30T00:00:00,Fresno State,USA,Fresno State/USA,6-6,210,1,1,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,paul_watson,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,"Weatherspoon, Quinndary",Q. Weatherspoon,quinndary-weatherspoon,1996-09-10T00:00:00,Mississippi State,USA,Mississippi State/USA,6-3,205,1,15,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,quinndary_weatherspoon,2019,2020,Y,Y,Y,2019,2,49
0,201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,12,0,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,russell_westbrook,2008,2020,N,Y,Y,2008,1,4
0,1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-4,195,1,0,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2020,N,Y,Y,2019,1,7
0,1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,3,4,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,derrick_white,2017,2020,Y,Y,Y,2017,1,29
0,202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,8,21,Center,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,hassan_whiteside,2010,2020,Y,Y,Y,2010,2,33
0,203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,6,22,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014,2020,N,Y,Y,2014,1,1
0,1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,1,12,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,grant_williams,2019,2020,N,Y,Y,2019,1,22
0,1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,johnathan-williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,6-9,228,2,19,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,johnathan_williams,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,2,34,Guard-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,kenrich_williams,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,101150,Lou,Williams,Lou Williams,"Williams, Lou",L. Williams,lou-williams,1986-10-27T00:00:00,South Gwinnett HS (GA),USA,South Gwinnett HS (GA)/USA,6-1,175,15,23,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,lou_williams,2005,2020,Y,Y,Y,2005,2,45
0,101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,marvin-williams,1986-06-19T00:00:00,North Carolina,USA,North Carolina/USA,6-8,237,15,20,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,marvin_williams,2005,2020,N,Y,Y,2005,1,2
0,1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-8,237,2,44,Center-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2020,Y,Y,Y,2018,1,27
0,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,"Williams-Goss, Nigel",N. Williams-Goss,nigel-williams-goss,1994-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,6-2,190,1,0,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,nigel_williams-goss,2019,2020,Y,Y,Y,2017,2,55
0,1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,1,1,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2020,N,Y,Y,2019,1,1
0,1628391,D.J.,Wilson,D.J. Wilson,"Wilson, D.J.",D. Wilson,dj-wilson,1996-02-19T00:00:00,Michigan,USA,Michigan/USA,6-10,231,3,5,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,d.j._wilson,2017,2020,Y,Y,Y,2017,1,17
0,1629685,Dylan,Windler,Dylan Windler,"Windler, Dylan",D. Windler,dylan-windler,1996-09-22T00:00:00,Belmont,USA,Belmont/USA,6-6,196,0,9,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dylan_windler,2019,2020,Y,N,N,2019,1,26
0,1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222,5,7,Forward-Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,justise_winslow,2015,2020,N,Y,Y,2015,1,10
0,1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-10,214,4,35,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,christian_wood,2015,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629624,Kenny,Wooten,Kenny Wooten,"Wooten, Kenny",K. Wooten,kenny-wooten,1998-04-17T00:00:00,Oregon,USA,Oregon/USA,6-8,235,0,45,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,kenny_wooten,2019,2020,Y,N,N,Undrafted,Undrafted,Undrafted
0,1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,5,55,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,delon_wright,2015,2020,Y,Y,Y,2015,1,20
0,1629625,Justin,Wright-Foreman,Justin Wright-Foreman,"Wright-Foreman, Justin",J. Wright-Foreman,justin-wright-foreman,1997-10-27T00:00:00,Hofstra,USA,Hofstra/USA,6-0,190,1,3,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,justin_wright-foreman,2019,2020,Y,Y,Y,2019,2,53
0,201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,thaddeus-young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,235,13,21,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,thaddeus_young,2007,2020,N,Y,Y,2007,1,12
